BF2_CumVerse,BF2_BCV,BF2_BookIndex,BF2_BookName,BF2_Chapter,BF2_Verse,,,VF1_CumVerse,VF1_BCV,VF1_BookIndex,VF1_BookName,VF1_Chapter,VF1_Verse
6511,2 Thessalonians 1:7,14,2 Thessalonians,1,7,,,3793,Acts 1:15,5,Acts,1,15
6539,2 Thessalonians 3:6,14,2 Thessalonians,3,6,,,4189,Acts 11:27,5,Acts,11,27
6548,2 Thessalonians 3:15,14,2 Thessalonians,3,15,,,4442,Acts 19:2,5,Acts,19,2
6513,2 Thessalonians 1:9,14,2 Thessalonians,1,9,,,4010,Acts 7:39,5,Acts,7,39
6515,2 Thessalonians 1:11,14,2 Thessalonians,1,11,,,4710,Acts 26:32,5,Acts,26,32
6543,2 Thessalonians 3:10,14,2 Thessalonians,3,10,,,4696,Acts 26:18,5,Acts,26,18
6511,2 Thessalonians 1:7,14,2 Thessalonians,1,7,,,4672,Acts 25:21,5,Acts,25,21
6528,2 Thessalonians 2:12,14,2 Thessalonians,2,12,,,4606,Acts 23:17,5,Acts,23,17
6523,2 Thessalonians 2:7,14,2 Thessalonians,2,7,,,4613,Acts 23:24,5,Acts,23,24
6506,2 Thessalonians 1:2,14,2 Thessalonians,1,2,,,4473,Acts 19:33,5,Acts,19,33
6518,2 Thessalonians 2:2,14,2 Thessalonians,2,2,,,4465,Acts 19:25,5,Acts,19,25
6511,2 Thessalonians 1:7,14,2 Thessalonians,1,7,,,4597,Acts 23:8,5,Acts,23,8
6657,1 Timothy 6:14,15,1 Timothy,6,14,,,4288,Acts 14:19,5,Acts,14,19
6609,1 Timothy 4:7,15,1 Timothy,4,7,,,4589,Acts 22:30,5,Acts,22,30
6598,1 Timothy 3:12,15,1 Timothy,3,12,,,3979,Acts 7:8,5,Acts,7,8
6632,1 Timothy 5:14,15,1 Timothy,5,14,,,4665,Acts 25:14,5,Acts,25,14
6560,1 Timothy 1:9,15,1 Timothy,1,9,,,4776,Acts 28:22,5,Acts,28,22
6651,1 Timothy 6:8,15,1 Timothy,6,8,,,4150,Acts 10:36,5,Acts,10,36
6554,1 Timothy 1:3,15,1 Timothy,1,3,,,4052,Acts 8:21,5,Acts,8,21
6600,1 Timothy 3:14,15,1 Timothy,3,14,,,3936,Acts 5:22,5,Acts,5,22
6566,1 Timothy 1:15,15,1 Timothy,1,15,,,4416,Acts 18:4,5,Acts,18,4
6659,1 Timothy 6:16,15,1 Timothy,6,16,,,4420,Acts 18:8,5,Acts,18,8
6653,1 Timothy 6:10,15,1 Timothy,6,10,,,3929,Acts 5:15,5,Acts,5,15
6615,1 Timothy 4:13,15,1 Timothy,4,13,,,4738,Acts 27:28,5,Acts,27,28
6608,1 Timothy 4:6,15,1 Timothy,4,6,,,4707,Acts 26:29,5,Acts,26,29
6596,1 Timothy 3:10,15,1 Timothy,3,10,,,4713,Acts 27:3,5,Acts,27,3
6561,1 Timothy 1:10,15,1 Timothy,1,10,,,3881,Acts 4:4,5,Acts,4,4
6615,1 Timothy 4:13,15,1 Timothy,4,13,,,4143,Acts 10:29,5,Acts,10,29
6571,1 Timothy 1:20,15,1 Timothy,1,20,,,3893,Acts 4:16,5,Acts,4,16
6660,1 Timothy 6:17,15,1 Timothy,6,17,,,4298,Acts 15:1,5,Acts,15,1
6570,1 Timothy 1:19,15,1 Timothy,1,19,,,4273,Acts 14:4,5,Acts,14,4
6654,1 Timothy 6:11,15,1 Timothy,6,11,,,4003,Acts 7:32,5,Acts,7,32
6560,1 Timothy 1:9,15,1 Timothy,1,9,,,4683,Acts 26:5,5,Acts,26,5
6595,1 Timothy 3:9,15,1 Timothy,3,9,,,4483,Acts 20:2,5,Acts,20,2
6602,1 Timothy 3:16,15,1 Timothy,3,16,,,4141,Acts 10:27,5,Acts,10,27
6628,1 Timothy 5:10,15,1 Timothy,5,10,,,4620,Acts 23:31,5,Acts,23,31
6577,1 Timothy 2:6,15,1 Timothy,2,6,,,4254,Acts 13:37,5,Acts,13,37
6587,1 Timothy 3:1,15,1 Timothy,3,1,,,4429,Acts 18:17,5,Acts,18,17
6621,1 Timothy 5:3,15,1 Timothy,5,3,,,4281,Acts 14:12,5,Acts,14,12
6616,1 Timothy 4:14,15,1 Timothy,4,14,,,4608,Acts 23:19,5,Acts,23,19
6612,1 Timothy 4:10,15,1 Timothy,4,10,,,3872,Acts 3:21,5,Acts,3,21
6612,1 Timothy 4:10,15,1 Timothy,4,10,,,4023,Acts 7:52,5,Acts,7,52
6616,1 Timothy 4:14,15,1 Timothy,4,14,,,4610,Acts 23:21,5,Acts,23,21
6557,1 Timothy 1:6,15,1 Timothy,1,6,,,4711,Acts 27:1,5,Acts,27,1
6585,1 Timothy 2:14,15,1 Timothy,2,14,,,4598,Acts 23:9,5,Acts,23,9
6557,1 Timothy 1:6,15,1 Timothy,1,6,,,4084,Acts 9:13,5,Acts,9,13
6581,1 Timothy 2:10,15,1 Timothy,2,10,,,3909,Acts 4:32,5,Acts,4,32
6626,1 Timothy 5:8,15,1 Timothy,5,8,,,4125,Acts 10:11,5,Acts,10,11
6582,1 Timothy 2:11,15,1 Timothy,2,11,,,3836,Acts 2:32,5,Acts,2,32
6620,1 Timothy 5:2,15,1 Timothy,5,2,,,4339,Acts 16:1,5,Acts,16,1
6634,1 Timothy 5:16,15,1 Timothy,5,16,,,4491,Acts 20:10,5,Acts,20,10
6562,1 Timothy 1:11,15,1 Timothy,1,11,,,3907,Acts 4:30,5,Acts,4,30
6653,1 Timothy 6:10,15,1 Timothy,6,10,,,4284,Acts 14:15,5,Acts,14,15
6658,1 Timothy 6:15,15,1 Timothy,6,15,,,4706,Acts 26:28,5,Acts,26,28
6578,1 Timothy 2:7,15,1 Timothy,2,7,,,4064,Acts 8:33,5,Acts,8,33
6566,1 Timothy 1:15,15,1 Timothy,1,15,,,4248,Acts 13:31,5,Acts,13,31
6633,1 Timothy 5:15,15,1 Timothy,5,15,,,3931,Acts 5:17,5,Acts,5,17
6591,1 Timothy 3:5,15,1 Timothy,3,5,,,4067,Acts 8:36,5,Acts,8,36
6659,1 Timothy 6:16,15,1 Timothy,6,16,,,4087,Acts 9:16,5,Acts,9,16
6591,1 Timothy 3:5,15,1 Timothy,3,5,,,4281,Acts 14:12,5,Acts,14,12
6649,1 Timothy 6:6,15,1 Timothy,6,6,,,3882,Acts 4:5,5,Acts,4,5
6643,1 Timothy 5:25,15,1 Timothy,5,25,,,4316,Acts 15:19,5,Acts,15,19
6581,1 Timothy 2:10,15,1 Timothy,2,10,,,4182,Acts 11:20,5,Acts,11,20
6573,1 Timothy 2:2,15,1 Timothy,2,2,,,4682,Acts 26:4,5,Acts,26,4
6557,1 Timothy 1:6,15,1 Timothy,1,6,,,3857,Acts 3:6,5,Acts,3,6
6577,1 Timothy 2:6,15,1 Timothy,2,6,,,3897,Acts 4:20,5,Acts,4,20
6643,1 Timothy 5:25,15,1 Timothy,5,25,,,4241,Acts 13:24,5,Acts,13,24
6624,1 Timothy 5:6,15,1 Timothy,5,6,,,3899,Acts 4:22,5,Acts,4,22
6568,1 Timothy 1:17,15,1 Timothy,1,17,,,4732,Acts 27:22,5,Acts,27,22
6605,1 Timothy 4:3,15,1 Timothy,4,3,,,4623,Acts 23:34,5,Acts,23,34
6639,1 Timothy 5:21,15,1 Timothy,5,21,,,4506,Acts 20:25,5,Acts,20,25
6661,1 Timothy 6:18,15,1 Timothy,6,18,,,4321,Acts 15:24,5,Acts,15,24
6622,1 Timothy 5:4,15,1 Timothy,5,4,,,4367,Acts 16:29,5,Acts,16,29
6592,1 Timothy 3:6,15,1 Timothy,3,6,,,4063,Acts 8:32,5,Acts,8,32
6586,1 Timothy 2:15,15,1 Timothy,2,15,,,4544,Acts 21:25,5,Acts,21,25
6623,1 Timothy 5:5,15,1 Timothy,5,5,,,4402,Acts 17:24,5,Acts,17,24
6565,1 Timothy 1:14,15,1 Timothy,1,14,,,4686,Acts 26:8,5,Acts,26,8
6611,1 Timothy 4:9,15,1 Timothy,4,9,,,4167,Acts 11:5,5,Acts,11,5
6616,1 Timothy 4:14,15,1 Timothy,4,14,,,4189,Acts 11:27,5,Acts,11,27
6601,1 Timothy 3:15,15,1 Timothy,3,15,,,4680,Acts 26:2,5,Acts,26,2
6628,1 Timothy 5:10,15,1 Timothy,5,10,,,4340,Acts 16:2,5,Acts,16,2
6633,1 Timothy 5:15,15,1 Timothy,5,15,,,3931,Acts 5:17,5,Acts,5,17
6626,1 Timothy 5:8,15,1 Timothy,5,8,,,4368,Acts 16:30,5,Acts,16,30
6637,1 Timothy 5:19,15,1 Timothy,5,19,,,4132,Acts 10:18,5,Acts,10,18
6613,1 Timothy 4:11,15,1 Timothy,4,11,,,4500,Acts 20:19,5,Acts,20,19
6555,1 Timothy 1:4,15,1 Timothy,1,4,,,3889,Acts 4:12,5,Acts,4,12
6646,1 Timothy 6:3,15,1 Timothy,6,3,,,4449,Acts 19:9,5,Acts,19,9
6570,1 Timothy 1:19,15,1 Timothy,1,19,,,4386,Acts 17:8,5,Acts,17,8
6614,1 Timothy 4:12,15,1 Timothy,4,12,,,4542,Acts 21:23,5,Acts,21,23
6629,1 Timothy 5:11,15,1 Timothy,5,11,,,3786,Acts 1:8,5,Acts,1,8
6568,1 Timothy 1:17,15,1 Timothy,1,17,,,3978,Acts 7:7,5,Acts,7,7
6554,1 Timothy 1:3,15,1 Timothy,1,3,,,4648,Acts 24:24,5,Acts,24,24
6644,1 Timothy 6:1,15,1 Timothy,6,1,,,4045,Acts 8:14,5,Acts,8,14
6616,1 Timothy 4:14,15,1 Timothy,4,14,,,3803,Acts 1:25,5,Acts,1,25
6564,1 Timothy 1:13,15,1 Timothy,1,13,,,4138,Acts 10:24,5,Acts,10,24
6605,1 Timothy 4:3,15,1 Timothy,4,3,,,4672,Acts 25:21,5,Acts,25,21
6570,1 Timothy 1:19,15,1 Timothy,1,19,,,4096,Acts 9:25,5,Acts,9,25
6636,1 Timothy 5:18,15,1 Timothy,5,18,,,4445,Acts 19:5,5,Acts,19,5
6563,1 Timothy 1:12,15,1 Timothy,1,12,,,3973,Acts 7:2,5,Acts,7,2
6593,1 Timothy 3:7,15,1 Timothy,3,7,,,4071,Acts 8:40,5,Acts,8,40
6652,1 Timothy 6:9,15,1 Timothy,6,9,,,4696,Acts 26:18,5,Acts,26,18
6578,1 Timothy 2:7,15,1 Timothy,2,7,,,4114,Acts 9:43,5,Acts,9,43
6612,1 Timothy 4:10,15,1 Timothy,4,10,,,3962,Acts 6:6,5,Acts,6,6
6621,1 Timothy 5:3,15,1 Timothy,5,3,,,4209,Acts 12:17,5,Acts,12,17
6562,1 Timothy 1:11,15,1 Timothy,1,11,,,4158,Acts 10:44,5,Acts,10,44
6584,1 Timothy 2:13,15,1 Timothy,2,13,,,4544,Acts 21:25,5,Acts,21,25
6592,1 Timothy 3:6,15,1 Timothy,3,6,,,4287,Acts 14:18,5,Acts,14,18
6553,1 Timothy 1:2,15,1 Timothy,1,2,,,3922,Acts 5:8,5,Acts,5,8
6556,1 Timothy 1:5,15,1 Timothy,1,5,,,4510,Acts 20:29,5,Acts,20,29
6649,1 Timothy 6:6,15,1 Timothy,6,6,,,3943,Acts 5:29,5,Acts,5,29
6641,1 Timothy 5:23,15,1 Timothy,5,23,,,4074,Acts 9:3,5,Acts,9,3
6625,1 Timothy 5:7,15,1 Timothy,5,7,,,4401,Acts 17:23,5,Acts,17,23
6607,1 Timothy 4:5,15,1 Timothy,4,5,,,4229,Acts 13:12,5,Acts,13,12
6601,1 Timothy 3:15,15,1 Timothy,3,15,,,4544,Acts 21:25,5,Acts,21,25
6624,1 Timothy 5:6,15,1 Timothy,5,6,,,4779,Acts 28:25,5,Acts,28,25
6642,1 Timothy 5:24,15,1 Timothy,5,24,,,4270,Acts 14:1,5,Acts,14,1
6575,1 Timothy 2:4,15,1 Timothy,2,4,,,4222,Acts 13:5,5,Acts,13,5
6578,1 Timothy 2:7,15,1 Timothy,2,7,,,4474,Acts 19:34,5,Acts,19,34
6642,1 Timothy 5:24,15,1 Timothy,5,24,,,4609,Acts 23:20,5,Acts,23,20
6643,1 Timothy 5:25,15,1 Timothy,5,25,,,4084,Acts 9:13,5,Acts,9,13
6565,1 Timothy 1:14,15,1 Timothy,1,14,,,4381,Acts 17:3,5,Acts,17,3
6579,1 Timothy 2:8,15,1 Timothy,2,8,,,4319,Acts 15:22,5,Acts,15,22
6567,1 Timothy 1:16,15,1 Timothy,1,16,,,4064,Acts 8:33,5,Acts,8,33
6623,1 Timothy 5:5,15,1 Timothy,5,5,,,4594,Acts 23:5,5,Acts,23,5
6596,1 Timothy 3:10,15,1 Timothy,3,10,,,4632,Acts 24:8,5,Acts,24,8
6660,1 Timothy 6:17,15,1 Timothy,6,17,,,4695,Acts 26:17,5,Acts,26,17
6618,1 Timothy 4:16,15,1 Timothy,4,16,,,4418,Acts 18:6,5,Acts,18,6
6641,1 Timothy 5:23,15,1 Timothy,5,23,,,4032,Acts 8:1,5,Acts,8,1
6585,1 Timothy 2:14,15,1 Timothy,2,14,,,4210,Acts 12:18,5,Acts,12,18
6599,1 Timothy 3:13,15,1 Timothy,3,13,,,4446,Acts 19:6,5,Acts,19,6
6596,1 Timothy 3:10,15,1 Timothy,3,10,,,4316,Acts 15:19,5,Acts,15,19
6584,1 Timothy 2:13,15,1 Timothy,2,13,,,4746,Acts 27:36,5,Acts,27,36
6581,1 Timothy 2:10,15,1 Timothy,2,10,,,4008,Acts 7:37,5,Acts,7,37
6592,1 Timothy 3:6,15,1 Timothy,3,6,,,4678,Acts 25:27,5,Acts,25,27
6613,1 Timothy 4:11,15,1 Timothy,4,11,,,4062,Acts 8:31,5,Acts,8,31
6646,1 Timothy 6:3,15,1 Timothy,6,3,,,3923,Acts 5:9,5,Acts,5,9
6585,1 Timothy 2:14,15,1 Timothy,2,14,,,4625,Acts 24:1,5,Acts,24,1
6569,1 Timothy 1:18,15,1 Timothy,1,18,,,3900,Acts 4:23,5,Acts,4,23
6554,1 Timothy 1:3,15,1 Timothy,1,3,,,4181,Acts 11:19,5,Acts,11,19
6611,1 Timothy 4:9,15,1 Timothy,4,9,,,4550,Acts 21:31,5,Acts,21,31
6561,1 Timothy 1:10,15,1 Timothy,1,10,,,4450,Acts 19:10,5,Acts,19,10
6569,1 Timothy 1:18,15,1 Timothy,1,18,,,4745,Acts 27:35,5,Acts,27,35
6568,1 Timothy 1:17,15,1 Timothy,1,17,,,4066,Acts 8:35,5,Acts,8,35
6629,1 Timothy 5:11,15,1 Timothy,5,11,,,3793,Acts 1:15,5,Acts,1,15
6570,1 Timothy 1:19,15,1 Timothy,1,19,,,3805,Acts 2:1,5,Acts,2,1
6580,1 Timothy 2:9,15,1 Timothy,2,9,,,4751,Acts 27:41,5,Acts,27,41
6571,1 Timothy 1:20,15,1 Timothy,1,20,,,4234,Acts 13:17,5,Acts,13,17
6614,1 Timothy 4:12,15,1 Timothy,4,12,,,4128,Acts 10:14,5,Acts,10,14
6558,1 Timothy 1:7,15,1 Timothy,1,7,,,4334,Acts 15:37,5,Acts,15,37
6660,1 Timothy 6:17,15,1 Timothy,6,17,,,3839,Acts 2:35,5,Acts,2,35
6629,1 Timothy 5:11,15,1 Timothy,5,11,,,4380,Acts 17:2,5,Acts,17,2
6620,1 Timothy 5:2,15,1 Timothy,5,2,,,4566,Acts 22:7,5,Acts,22,7
6607,1 Timothy 4:5,15,1 Timothy,4,5,,,4499,Acts 20:18,5,Acts,20,18
6570,1 Timothy 1:19,15,1 Timothy,1,19,,,4707,Acts 26:29,5,Acts,26,29
6630,1 Timothy 5:12,15,1 Timothy,5,12,,,3833,Acts 2:29,5,Acts,2,29
6662,1 Timothy 6:19,15,1 Timothy,6,19,,,3979,Acts 7:8,5,Acts,7,8
6655,1 Timothy 6:12,15,1 Timothy,6,12,,,4683,Acts 26:5,5,Acts,26,5
6570,1 Timothy 1:19,15,1 Timothy,1,19,,,4414,Acts 18:2,5,Acts,18,2
6579,1 Timothy 2:8,15,1 Timothy,2,8,,,4331,Acts 15:34,5,Acts,15,34
6604,1 Timothy 4:2,15,1 Timothy,4,2,,,4477,Acts 19:37,5,Acts,19,37
6556,1 Timothy 1:5,15,1 Timothy,1,5,,,4096,Acts 9:25,5,Acts,9,25
6589,1 Timothy 3:3,15,1 Timothy,3,3,,,4538,Acts 21:19,5,Acts,21,19
6615,1 Timothy 4:13,15,1 Timothy,4,13,,,4080,Acts 9:9,5,Acts,9,9
6566,1 Timothy 1:15,15,1 Timothy,1,15,,,4190,Acts 11:28,5,Acts,11,28
6574,1 Timothy 2:3,15,1 Timothy,2,3,,,3820,Acts 2:16,5,Acts,2,16
6581,1 Timothy 2:10,15,1 Timothy,2,10,,,4541,Acts 21:22,5,Acts,21,22
6599,1 Timothy 3:13,15,1 Timothy,3,13,,,3968,Acts 6:12,5,Acts,6,12
6570,1 Timothy 1:19,15,1 Timothy,1,19,,,4614,Acts 23:25,5,Acts,23,25
6659,1 Timothy 6:16,15,1 Timothy,6,16,,,4035,Acts 8:4,5,Acts,8,4
6618,1 Timothy 4:16,15,1 Timothy,4,16,,,4133,Acts 10:19,5,Acts,10,19
6640,1 Timothy 5:22,15,1 Timothy,5,22,,,4586,Acts 22:27,5,Acts,22,27
6623,1 Timothy 5:5,15,1 Timothy,5,5,,,4269,Acts 13:52,5,Acts,13,52
6579,1 Timothy 2:8,15,1 Timothy,2,8,,,3867,Acts 3:16,5,Acts,3,16
6663,1 Timothy 6:20,15,1 Timothy,6,20,,,4116,Acts 10:2,5,Acts,10,2
6569,1 Timothy 1:18,15,1 Timothy,1,18,,,4444,Acts 19:4,5,Acts,19,4
6655,1 Timothy 6:12,15,1 Timothy,6,12,,,4433,Acts 18:21,5,Acts,18,21
6659,1 Timothy 6:16,15,1 Timothy,6,16,,,4437,Acts 18:25,5,Acts,18,25
6577,1 Timothy 2:6,15,1 Timothy,2,6,,,4648,Acts 24:24,5,Acts,24,24
6602,1 Timothy 3:16,15,1 Timothy,3,16,,,4031,Acts 7:60,5,Acts,7,60
6654,1 Timothy 6:11,15,1 Timothy,6,11,,,3799,Acts 1:21,5,Acts,1,21
6564,1 Timothy 1:13,15,1 Timothy,1,13,,,4060,Acts 8:29,5,Acts,8,29
6591,1 Timothy 3:5,15,1 Timothy,3,5,,,4605,Acts 23:16,5,Acts,23,16
6615,1 Timothy 4:13,15,1 Timothy,4,13,,,4665,Acts 25:14,5,Acts,25,14
6590,1 Timothy 3:4,15,1 Timothy,3,4,,,3984,Acts 7:13,5,Acts,7,13
6579,1 Timothy 2:8,15,1 Timothy,2,8,,,4613,Acts 23:24,5,Acts,23,24
6590,1 Timothy 3:4,15,1 Timothy,3,4,,,4057,Acts 8:26,5,Acts,8,26
6559,1 Timothy 1:8,15,1 Timothy,1,8,,,4532,Acts 21:13,5,Acts,21,13
6577,1 Timothy 2:6,15,1 Timothy,2,6,,,3879,Acts 4:2,5,Acts,4,2
6660,1 Timothy 6:17,15,1 Timothy,6,17,,,4649,Acts 24:25,5,Acts,24,25
6565,1 Timothy 1:14,15,1 Timothy,1,14,,,4627,Acts 24:3,5,Acts,24,3
6566,1 Timothy 1:15,15,1 Timothy,1,15,,,4184,Acts 11:22,5,Acts,11,22
6661,1 Timothy 6:18,15,1 Timothy,6,18,,,3841,Acts 2:37,5,Acts,2,37
6585,1 Timothy 2:14,15,1 Timothy,2,14,,,4168,Acts 11:6,5,Acts,11,6
6561,1 Timothy 1:10,15,1 Timothy,1,10,,,4553,Acts 21:34,5,Acts,21,34
6629,1 Timothy 5:11,15,1 Timothy,5,11,,,3994,Acts 7:23,5,Acts,7,23
6606,1 Timothy 4:4,15,1 Timothy,4,4,,,4759,Acts 28:5,5,Acts,28,5
6567,1 Timothy 1:16,15,1 Timothy,1,16,,,3800,Acts 1:22,5,Acts,1,22
6622,1 Timothy 5:4,15,1 Timothy,5,4,,,4655,Acts 25:4,5,Acts,25,4
6660,1 Timothy 6:17,15,1 Timothy,6,17,,,4337,Acts 15:40,5,Acts,15,40
6612,1 Timothy 4:10,15,1 Timothy,4,10,,,3881,Acts 4:4,5,Acts,4,4
6599,1 Timothy 3:13,15,1 Timothy,3,13,,,4105,Acts 9:34,5,Acts,9,34
6635,1 Timothy 5:17,15,1 Timothy,5,17,,,4227,Acts 13:10,5,Acts,13,10
6574,1 Timothy 2:3,15,1 Timothy,2,3,,,4183,Acts 11:21,5,Acts,11,21
6655,1 Timothy 6:12,15,1 Timothy,6,12,,,4294,Acts 14:25,5,Acts,14,25
6611,1 Timothy 4:9,15,1 Timothy,4,9,,,4388,Acts 17:10,5,Acts,17,10
6654,1 Timothy 6:11,15,1 Timothy,6,11,,,4110,Acts 9:39,5,Acts,9,39
6662,1 Timothy 6:19,15,1 Timothy,6,19,,,4084,Acts 9:13,5,Acts,9,13
6587,1 Timothy 3:1,15,1 Timothy,3,1,,,4431,Acts 18:19,5,Acts,18,19
6641,1 Timothy 5:23,15,1 Timothy,5,23,,,4265,Acts 13:48,5,Acts,13,48
6651,1 Timothy 6:8,15,1 Timothy,6,8,,,4171,Acts 11:9,5,Acts,11,9
6554,1 Timothy 1:3,15,1 Timothy,1,3,,,4703,Acts 26:25,5,Acts,26,25
6554,1 Timothy 1:3,15,1 Timothy,1,3,,,4296,Acts 14:27,5,Acts,14,27
6630,1 Timothy 5:12,15,1 Timothy,5,12,,,4457,Acts 19:17,5,Acts,19,17
6591,1 Timothy 3:5,15,1 Timothy,3,5,,,4240,Acts 13:23,5,Acts,13,23
6616,1 Timothy 4:14,15,1 Timothy,4,14,,,3797,Acts 1:19,5,Acts,1,19
6656,1 Timothy 6:13,15,1 Timothy,6,13,,,4309,Acts 15:12,5,Acts,15,12
6579,1 Timothy 2:8,15,1 Timothy,2,8,,,4264,Acts 13:47,5,Acts,13,47
6638,1 Timothy 5:20,15,1 Timothy,5,20,,,4572,Acts 22:13,5,Acts,22,13
6616,1 Timothy 4:14,15,1 Timothy,4,14,,,4136,Acts 10:22,5,Acts,10,22
6601,1 Timothy 3:15,15,1 Timothy,3,15,,,4382,Acts 17:4,5,Acts,17,4
6607,1 Timothy 4:5,15,1 Timothy,4,5,,,4696,Acts 26:18,5,Acts,26,18
6615,1 Timothy 4:13,15,1 Timothy,4,13,,,3921,Acts 5:7,5,Acts,5,7
6585,1 Timothy 2:14,15,1 Timothy,2,14,,,4373,Acts 16:35,5,Acts,16,35
6582,1 Timothy 2:11,15,1 Timothy,2,11,,,4780,Acts 28:26,5,Acts,28,26
6621,1 Timothy 5:3,15,1 Timothy,5,3,,,4712,Acts 27:2,5,Acts,27,2
6603,1 Timothy 4:1,15,1 Timothy,4,1,,,4241,Acts 13:24,5,Acts,13,24
6591,1 Timothy 3:5,15,1 Timothy,3,5,,,4475,Acts 19:35,5,Acts,19,35
6654,1 Timothy 6:11,15,1 Timothy,6,11,,,4641,Acts 24:17,5,Acts,24,17
6566,1 Timothy 1:15,15,1 Timothy,1,15,,,3891,Acts 4:14,5,Acts,4,14
6615,1 Timothy 4:13,15,1 Timothy,4,13,,,4740,Acts 27:30,5,Acts,27,30
6599,1 Timothy 3:13,15,1 Timothy,3,13,,,3998,Acts 7:27,5,Acts,7,27
6607,1 Timothy 4:5,15,1 Timothy,4,5,,,3915,Acts 5:1,5,Acts,5,1
6594,1 Timothy 3:8,15,1 Timothy,3,8,,,4200,Acts 12:8,5,Acts,12,8
6658,1 Timothy 6:15,15,1 Timothy,6,15,,,4308,Acts 15:11,5,Acts,15,11
6573,1 Timothy 2:2,15,1 Timothy,2,2,,,4194,Acts 12:2,5,Acts,12,2
6646,1 Timothy 6:3,15,1 Timothy,6,3,,,3946,Acts 5:32,5,Acts,5,32
6658,1 Timothy 6:15,15,1 Timothy,6,15,,,4641,Acts 24:17,5,Acts,24,17
6664,1 Timothy 6:21,15,1 Timothy,6,21,,,4748,Acts 27:38,5,Acts,27,38
6587,1 Timothy 3:1,15,1 Timothy,3,1,,,4749,Acts 27:39,5,Acts,27,39
6557,1 Timothy 1:6,15,1 Timothy,1,6,,,3815,Acts 2:11,5,Acts,2,11
6592,1 Timothy 3:6,15,1 Timothy,3,6,,,4471,Acts 19:31,5,Acts,19,31
6659,1 Timothy 6:16,15,1 Timothy,6,16,,,4464,Acts 19:24,5,Acts,19,24
6609,1 Timothy 4:7,15,1 Timothy,4,7,,,3937,Acts 5:23,5,Acts,5,23
6588,1 Timothy 3:2,15,1 Timothy,3,2,,,3997,Acts 7:26,5,Acts,7,26
6606,1 Timothy 4:4,15,1 Timothy,4,4,,,4016,Acts 7:45,5,Acts,7,45
6626,1 Timothy 5:8,15,1 Timothy,5,8,,,4148,Acts 10:34,5,Acts,10,34
6575,1 Timothy 2:4,15,1 Timothy,2,4,,,4197,Acts 12:5,5,Acts,12,5
6577,1 Timothy 2:6,15,1 Timothy,2,6,,,4023,Acts 7:52,5,Acts,7,52
6608,1 Timothy 4:6,15,1 Timothy,4,6,,,4129,Acts 10:15,5,Acts,10,15
6654,1 Timothy 6:11,15,1 Timothy,6,11,,,4128,Acts 10:14,5,Acts,10,14
6614,1 Timothy 4:12,15,1 Timothy,4,12,,,4689,Acts 26:11,5,Acts,26,11
6654,1 Timothy 6:11,15,1 Timothy,6,11,,,4556,Acts 21:37,5,Acts,21,37
6569,1 Timothy 1:18,15,1 Timothy,1,18,,,3864,Acts 3:13,5,Acts,3,13
6559,1 Timothy 1:8,15,1 Timothy,1,8,,,4719,Acts 27:9,5,Acts,27,9
6627,1 Timothy 5:9,15,1 Timothy,5,9,,,3863,Acts 3:12,5,Acts,3,12
6627,1 Timothy 5:9,15,1 Timothy,5,9,,,4392,Acts 17:14,5,Acts,17,14
6591,1 Timothy 3:5,15,1 Timothy,3,5,,,4367,Acts 16:29,5,Acts,16,29
6596,1 Timothy 3:10,15,1 Timothy,3,10,,,4276,Acts 14:7,5,Acts,14,7
6616,1 Timothy 4:14,15,1 Timothy,4,14,,,4324,Acts 15:27,5,Acts,15,27
6587,1 Timothy 3:1,15,1 Timothy,3,1,,,4224,Acts 13:7,5,Acts,13,7
6649,1 Timothy 6:6,15,1 Timothy,6,6,,,4322,Acts 15:25,5,Acts,15,25
6622,1 Timothy 5:4,15,1 Timothy,5,4,,,4489,Acts 20:8,5,Acts,20,8
6581,1 Timothy 2:10,15,1 Timothy,2,10,,,3794,Acts 1:16,5,Acts,1,16
6561,1 Timothy 1:10,15,1 Timothy,1,10,,,4783,Acts 28:29,5,Acts,28,29
6659,1 Timothy 6:16,15,1 Timothy,6,16,,,4695,Acts 26:17,5,Acts,26,17
6556,1 Timothy 1:5,15,1 Timothy,1,5,,,4560,Acts 22:1,5,Acts,22,1
6630,1 Timothy 5:12,15,1 Timothy,5,12,,,4206,Acts 12:14,5,Acts,12,14
6601,1 Timothy 3:15,15,1 Timothy,3,15,,,4193,Acts 12:1,5,Acts,12,1
6558,1 Timothy 1:7,15,1 Timothy,1,7,,,4012,Acts 7:41,5,Acts,7,41
6585,1 Timothy 2:14,15,1 Timothy,2,14,,,4481,Acts 19:41,5,Acts,19,41
6573,1 Timothy 2:2,15,1 Timothy,2,2,,,3888,Acts 4:11,5,Acts,4,11
6612,1 Timothy 4:10,15,1 Timothy,4,10,,,4779,Acts 28:25,5,Acts,28,25
6610,1 Timothy 4:8,15,1 Timothy,4,8,,,3850,Acts 2:46,5,Acts,2,46
6618,1 Timothy 4:16,15,1 Timothy,4,16,,,4101,Acts 9:30,5,Acts,9,30
6585,1 Timothy 2:14,15,1 Timothy,2,14,,,3932,Acts 5:18,5,Acts,5,18
6619,1 Timothy 5:1,15,1 Timothy,5,1,,,3856,Acts 3:5,5,Acts,3,5
