BF2_CumVerse,BF2_BCV,BF2_BookIndex,BF2_BookName,BF2_Chapter,BF2_Verse
6065,Ephesians 1:4,10,Ephesians,1,4
6149,Ephesians 4:22,10,Ephesians,4,22
2387,Luke 13:13,3,Luke,13,13
6130,Ephesians 4:3,10,Ephesians,4,3
7229,James 5:20,20,James,5,20
6525,2 Thessalonians 2:9,14,2 Thessalonians,2,9
4932,Romans 6:9,6,Romans,6,9
6492,1 Thessalonians 5:16,13,1 Thessalonians,5,16
5131,Romans 13:10,6,Romans,13,10
5698,2 Corinthians 3:2,8,2 Corinthians,3,2
7223,James 5:14,20,James,5,14
7553,Jude 1:25,26,Jude,1,25
6832,Hebrews 1:14,19,Hebrews,1,14
7790,Revelation 14:8,27,Revelation,14,8
7550,Jude 1:22,26,Jude,1,22
317,Matthew 11:2,1,Matthew,11,2
1265,Mark 6:2,2,Mark,6,2
7460,1 John 4:2,23,1 John,4,2
6807,Philemon 1:14,18,Philemon,1,14
7149,James 2:1,20,James,2,1
7516,3 John 1:3,25,3 John,1,3
6393,Colossians 3:21,12,Colossians,3,21
7364,2 Peter 2:9,22,2 Peter,2,9
4163,Acts 11:1,5,Acts,11,1
3851,Acts 2:47,5,Acts,2,47
7230,1 Peter 1:1,21,1 Peter,1,1
7511,2 John 1:11,24,2 John,1,11
6938,Hebrews 7:19,19,Hebrews,7,19
6322,Colossians 1:2,12,Colossians,1,2
6721,2 Timothy 3:13,16,2 Timothy,3,13
6053,Galatians 6:10,9,Galatians,6,10
5246,1 Corinthians 1:28,7,1 Corinthians,1,28
7479,1 John 4:21,23,1 John,4,21
5164,Romans 15:6,6,Romans,15,6
2263,Luke 11:2,3,Luke,11,2
7503,2 John 1:3,24,2 John,1,3
6759,Titus 1:12,17,Titus,1,12
7508,2 John 1:8,24,2 John,1,8
5956,Galatians 2:20,9,Galatians,2,20
511,Matthew 15:22,1,Matthew,15,22
569,Matthew 17:13,1,Matthew,17,13
6295,Philippians 3:19,11,Philippians,3,19
1345,Mark 7:26,2,Mark,7,26
7313,1 Peter 4:12,21,1 Peter,4,12
6641,1 Timothy 5:23,15,1 Timothy,5,23
4441,Acts 19:1,5,Acts,19,1
1956,Luke 4:37,3,Luke,4,37
7548,Jude 1:20,26,Jude,1,20
6889,Hebrews 5:4,19,Hebrews,5,4
6778,Titus 2:15,17,Titus,2,15
7515,3 John 1:2,25,3 John,1,2
6651,1 Timothy 6:8,15,1 Timothy,6,8
6301,Philippians 4:4,11,Philippians,4,4
2471,Luke 15:27,3,Luke,15,27
7183,James 3:9,20,James,3,9
2152,Luke 8:51,3,Luke,8,51
7172,James 2:24,20,James,2,24
7392,2 Peter 3:15,22,2 Peter,3,15
3075,John 5:10,4,John,5,10
7398,1 John 1:3,23,1 John,1,3
437,Matthew 13:42,1,Matthew,13,42
6475,1 Thessalonians 4:17,13,1 Thessalonians,4,17
1586,Mark 13:13,2,Mark,13,13
6707,2 Timothy 2:25,16,2 Timothy,2,25
6016,Galatians 4:30,9,Galatians,4,30
7529,Jude 1:1,26,Jude,1,1
5253,1 Corinthians 2:4,7,1 Corinthians,2,4
6760,Titus 1:13,17,Titus,1,13
7263,1 Peter 2:9,21,1 Peter,2,9
7412,1 John 2:7,23,1 John,2,7
6057,Galatians 6:14,9,Galatians,6,14
296,Matthew 10:23,1,Matthew,10,23
7510,2 John 1:10,24,2 John,1,10
6554,1 Timothy 1:3,15,1 Timothy,1,3
6005,Galatians 4:19,9,Galatians,4,19
7133,James 1:12,20,James,1,12
3261,John 8:25,4,John,8,25
5049,Romans 10:6,6,Romans,10,6
3569,John 15:15,4,John,15,15
6319,Philippians 4:22,11,Philippians,4,22
6767,Titus 2:4,17,Titus,2,4
7370,2 Peter 2:15,22,2 Peter,2,15
150,Matthew 6:12,1,Matthew,6,12
6922,Hebrews 7:3,19,Hebrews,7,3
7386,2 Peter 3:9,22,2 Peter,3,9
6554,1 Timothy 1:3,15,1 Timothy,1,3
6239,Philippians 1:23,11,Philippians,1,23
7523,3 John 1:10,25,3 John,1,10
7483,1 John 5:4,23,1 John,5,4
7548,Jude 1:20,26,Jude,1,20
7517,3 John 1:4,25,3 John,1,4
6816,Philemon 1:23,18,Philemon,1,23
7532,Jude 1:4,26,Jude,1,4
145,Matthew 6:7,1,Matthew,6,7
7402,1 John 1:7,23,1 John,1,7
7510,2 John 1:10,24,2 John,1,10
7386,2 Peter 3:9,22,2 Peter,3,9
4163,Acts 11:1,5,Acts,11,1
7164,James 2:16,20,James,2,16
6773,Titus 2:10,17,Titus,2,10
7542,Jude 1:14,26,Jude,1,14
5684,2 Corinthians 2:5,8,2 Corinthians,2,5
6354,Colossians 2:5,12,Colossians,2,5
5104,Romans 12:4,6,Romans,12,4
650,Matthew 20:2,1,Matthew,20,2
653,Matthew 20:5,1,Matthew,20,5
6630,1 Timothy 5:12,15,1 Timothy,5,12
7524,3 John 1:11,25,3 John,1,11
7206,James 4:14,20,James,4,14
1427,Mark 9:33,2,Mark,9,33
4951,Romans 7:5,6,Romans,7,5
7398,1 John 1:3,23,1 John,1,3
6389,Colossians 3:17,12,Colossians,3,17
6839,Hebrews 2:7,19,Hebrews,2,7
7537,Jude 1:9,26,Jude,1,9
5977,Galatians 3:20,9,Galatians,3,20
5964,Galatians 3:7,9,Galatians,3,7
6591,1 Timothy 3:5,15,1 Timothy,3,5
7547,Jude 1:19,26,Jude,1,19
6372,Colossians 2:23,12,Colossians,2,23
6401,Colossians 4:4,12,Colossians,4,4
7333,1 Peter 5:13,21,1 Peter,5,13
7369,2 Peter 2:14,22,2 Peter,2,14
7337,2 Peter 1:3,22,2 Peter,1,3
6372,Colossians 2:23,12,Colossians,2,23
6325,Colossians 1:5,12,Colossians,1,5
6288,Philippians 3:12,11,Philippians,3,12
6794,Philemon 1:1,18,Philemon,1,1
7389,2 Peter 3:12,22,2 Peter,3,12
3790,Acts 1:12,5,Acts,1,12
7518,3 John 1:5,25,3 John,1,5
7621,Revelation 3:19,27,Revelation,3,19
6616,1 Timothy 4:14,15,1 Timothy,4,14
7527,3 John 1:14,25,3 John,1,14
7531,Jude 1:3,26,Jude,1,3
7515,3 John 1:2,25,3 John,1,2
714,Matthew 21:32,1,Matthew,21,32
5829,2 Corinthians 10:3,8,2 Corinthians,10,3
5892,2 Corinthians 12:15,8,2 Corinthians,12,15
5109,Romans 12:9,6,Romans,12,9
6241,Philippians 1:25,11,Philippians,1,25
6192,Ephesians 5:33,10,Ephesians,5,33
6816,Philemon 1:23,18,Philemon,1,23
6656,1 Timothy 6:13,15,1 Timothy,6,13
6579,1 Timothy 2:8,15,1 Timothy,2,8
7100,Hebrews 13:4,19,Hebrews,13,4
7548,Jude 1:20,26,Jude,1,20
6509,2 Thessalonians 1:5,14,2 Thessalonians,1,5
2357,Luke 12:42,3,Luke,12,42
6494,1 Thessalonians 5:18,13,1 Thessalonians,5,18
2253,Luke 10:34,3,Luke,10,34
7504,2 John 1:4,24,2 John,1,4
295,Matthew 10:22,1,Matthew,10,22
7504,2 John 1:4,24,2 John,1,4
6813,Philemon 1:20,18,Philemon,1,20
6307,Philippians 4:10,11,Philippians,4,10
6305,Philippians 4:8,11,Philippians,4,8
1146,Mark 3:2,2,Mark,3,2
1985,Luke 5:22,3,Luke,5,22
7526,3 John 1:13,25,3 John,1,13
6079,Ephesians 1:18,10,Ephesians,1,18
3799,Acts 1:21,5,Acts,1,21
5931,Galatians 1:19,9,Galatians,1,19
2957,John 2:7,4,John,2,7
7373,2 Peter 2:18,22,2 Peter,2,18
6741,2 Timothy 4:16,16,2 Timothy,4,16
6287,Philippians 3:11,11,Philippians,3,11
6249,Philippians 2:3,11,Philippians,2,3
6405,Colossians 4:8,12,Colossians,4,8
6162,Ephesians 5:3,10,Ephesians,5,3
6750,Titus 1:3,17,Titus,1,3
7543,Jude 1:15,26,Jude,1,15
4598,Acts 23:9,5,Acts,23,9
6638,1 Timothy 5:20,15,1 Timothy,5,20
6720,2 Timothy 3:12,16,2 Timothy,3,12
5320,1 Corinthians 5:11,7,1 Corinthians,5,11
6970,Hebrews 9:10,19,Hebrews,9,10
6616,1 Timothy 4:14,15,1 Timothy,4,14
5784,2 Corinthians 7:13,8,2 Corinthians,7,13
5507,1 Corinthians 12:18,7,1 Corinthians,12,18
5788,2 Corinthians 8:1,8,2 Corinthians,8,1
6711,2 Timothy 3:3,16,2 Timothy,3,3
5529,1 Corinthians 13:9,7,1 Corinthians,13,9
7553,Jude 1:25,26,Jude,1,25
6601,1 Timothy 3:15,15,1 Timothy,3,15
7510,2 John 1:10,24,2 John,1,10
59,Matthew 3:11,1,Matthew,3,11
6052,Galatians 6:9,9,Galatians,6,9
871,Matthew 25:7,1,Matthew,25,7
5319,1 Corinthians 5:10,7,1 Corinthians,5,10
7509,2 John 1:9,24,2 John,1,9
7372,2 Peter 2:17,22,2 Peter,2,17
5951,Galatians 2:15,9,Galatians,2,15
619,Matthew 19:1,1,Matthew,19,1
5835,2 Corinthians 10:9,8,2 Corinthians,10,9
5738,2 Corinthians 5:6,8,2 Corinthians,5,6
6025,Galatians 5:8,9,Galatians,5,8
4337,Acts 15:40,5,Acts,15,40
1501,Mark 11:5,2,Mark,11,5
6968,Hebrews 9:8,19,Hebrews,9,8
7806,Revelation 15:4,27,Revelation,15,4
6808,Philemon 1:15,18,Philemon,1,15
6209,Ephesians 6:17,10,Ephesians,6,17
7540,Jude 1:12,26,Jude,1,12
6702,2 Timothy 2:20,16,2 Timothy,2,20
4423,Acts 18:11,5,Acts,18,11
6508,2 Thessalonians 1:4,14,2 Thessalonians,1,4
1245,Mark 5:25,2,Mark,5,25
6526,2 Thessalonians 2:10,14,2 Thessalonians,2,10
7505,2 John 1:5,24,2 John,1,5
887,Matthew 25:23,1,Matthew,25,23
6454,1 Thessalonians 3:9,13,1 Thessalonians,3,9
7452,1 John 3:18,23,1 John,3,18
6731,2 Timothy 4:6,16,2 Timothy,4,6
6806,Philemon 1:13,18,Philemon,1,13
6723,2 Timothy 3:15,16,2 Timothy,3,15
7355,2 Peter 1:21,22,2 Peter,1,21
408,Matthew 13:13,1,Matthew,13,13
7526,3 John 1:13,25,3 John,1,13
4985,Romans 8:14,6,Romans,8,14
7343,2 Peter 1:9,22,2 Peter,1,9
7292,1 Peter 3:13,21,1 Peter,3,13
1162,Mark 3:18,2,Mark,3,18
7541,Jude 1:13,26,Jude,1,13
7512,2 John 1:12,24,2 John,1,12
7503,2 John 1:3,24,2 John,1,3
4805,Romans 1:20,6,Romans,1,20
7231,1 Peter 1:2,21,1 Peter,1,2
5321,1 Corinthians 5:12,7,1 Corinthians,5,12
7453,1 John 3:19,23,1 John,3,19
4990,Romans 8:19,6,Romans,8,19
7520,3 John 1:7,25,3 John,1,7
6505,2 Thessalonians 1:1,14,2 Thessalonians,1,1
7533,Jude 1:5,26,Jude,1,5
82,Matthew 4:17,1,Matthew,4,17
3742,John 20:20,4,John,20,20
7007,Hebrews 10:19,19,Hebrews,10,19
7525,3 John 1:12,25,3 John,1,12
7456,1 John 3:22,23,1 John,3,22
6294,Philippians 3:18,11,Philippians,3,18
6770,Titus 2:7,17,Titus,2,7
1186,Mark 4:7,2,Mark,4,7
6048,Galatians 6:5,9,Galatians,6,5
4707,Acts 26:29,5,Acts,26,29
6763,Titus 1:16,17,Titus,1,16
193,Matthew 7:21,1,Matthew,7,21
7394,2 Peter 3:17,22,2 Peter,3,17
7558,Revelation 1:5,27,Revelation,1,5
1065,Matthew 28:14,1,Matthew,28,14
7517,3 John 1:4,25,3 John,1,4
7397,1 John 1:2,23,1 John,1,2
3908,Acts 4:31,5,Acts,4,31
4043,Acts 8:12,5,Acts,8,12
5903,2 Corinthians 13:5,8,2 Corinthians,13,5
5773,2 Corinthians 7:2,8,2 Corinthians,7,2
5875,2 Corinthians 11:31,8,2 Corinthians,11,31
7517,3 John 1:4,25,3 John,1,4
7443,1 John 3:9,23,1 John,3,9
7337,2 Peter 1:3,22,2 Peter,1,3
5676,2 Corinthians 1:21,8,2 Corinthians,1,21
7547,Jude 1:19,26,Jude,1,19
7501,2 John 1:1,24,2 John,1,1
6714,2 Timothy 3:6,16,2 Timothy,3,6
6607,1 Timothy 4:5,15,1 Timothy,4,5
7384,2 Peter 3:7,22,2 Peter,3,7
4985,Romans 8:14,6,Romans,8,14
6812,Philemon 1:19,18,Philemon,1,19
7523,3 John 1:10,25,3 John,1,10
7530,Jude 1:2,26,Jude,1,2
6365,Colossians 2:16,12,Colossians,2,16
552,Matthew 16:24,1,Matthew,16,24
6785,Titus 3:7,17,Titus,3,7
7215,James 5:6,20,James,5,6
7501,2 John 1:1,24,2 John,1,1
7539,Jude 1:11,26,Jude,1,11
3560,John 15:6,4,John,15,6
2048,Luke 6:46,3,Luke,6,46
6461,1 Thessalonians 4:3,13,1 Thessalonians,4,3
4875,Romans 3:29,6,Romans,3,29
7296,1 Peter 3:17,21,1 Peter,3,17
1,Matthew 1:1,1,Matthew,1,1
6439,1 Thessalonians 2:14,13,1 Thessalonians,2,14
7949,Revelation 22:13,27,Revelation,22,13
561,Matthew 17:5,1,Matthew,17,5
6529,2 Thessalonians 2:13,14,2 Thessalonians,2,13
7548,Jude 1:20,26,Jude,1,20
6480,1 Thessalonians 5:4,13,1 Thessalonians,5,4
7276,1 Peter 2:22,21,1 Peter,2,22
5754,2 Corinthians 6:1,8,2 Corinthians,6,1
6103,Ephesians 2:19,10,Ephesians,2,19
2383,Luke 13:9,3,Luke,13,9
5364,1 Corinthians 7:22,7,1 Corinthians,7,22
3601,John 16:20,4,John,16,20
6322,Colossians 1:2,12,Colossians,1,2
7311,1 Peter 4:10,21,1 Peter,4,10
7511,2 John 1:11,24,2 John,1,11
6125,Ephesians 3:19,10,Ephesians,3,19
7286,1 Peter 3:7,21,1 Peter,3,7
6771,Titus 2:8,17,Titus,2,8
6397,Colossians 3:25,12,Colossians,3,25
6615,1 Timothy 4:13,15,1 Timothy,4,13
5928,Galatians 1:16,9,Galatians,1,16
6690,2 Timothy 2:8,16,2 Timothy,2,8
7665,Revelation 6:16,27,Revelation,6,16
7425,1 John 2:20,23,1 John,2,20
6773,Titus 2:10,17,Titus,2,10
5066,Romans 11:2,6,Romans,11,2
7250,1 Peter 1:21,21,1 Peter,1,21
76,Matthew 4:11,1,Matthew,4,11
7527,3 John 1:14,25,3 John,1,14
7512,2 John 1:12,24,2 John,1,12
5959,Galatians 3:2,9,Galatians,3,2
6323,Colossians 1:3,12,Colossians,1,3
6784,Titus 3:6,17,Titus,3,6
4936,Romans 6:13,6,Romans,6,13
5980,Galatians 3:23,9,Galatians,3,23
6814,Philemon 1:21,18,Philemon,1,21
6506,2 Thessalonians 1:2,14,2 Thessalonians,1,2
2228,Luke 10:9,3,Luke,10,9
6418,1 Thessalonians 1:3,13,1 Thessalonians,1,3
7521,3 John 1:8,25,3 John,1,8
2427,Luke 14:18,3,Luke,14,18
4541,Acts 21:22,5,Acts,21,22
6043,Galatians 5:26,9,Galatians,5,26
6694,2 Timothy 2:12,16,2 Timothy,2,12
6344,Colossians 1:24,12,Colossians,1,24
7320,1 Peter 4:19,21,1 Peter,4,19
6056,Galatians 6:13,9,Galatians,6,13
6087,Ephesians 2:3,10,Ephesians,2,3
6970,Hebrews 9:10,19,Hebrews,9,10
7532,Jude 1:4,26,Jude,1,4
4590,Acts 23:1,5,Acts,23,1
7447,1 John 3:13,23,1 John,3,13
1878,Luke 2:49,3,Luke,2,49
6797,Philemon 1:4,18,Philemon,1,4
7512,2 John 1:12,24,2 John,1,12
6446,1 Thessalonians 3:1,13,1 Thessalonians,3,1
6170,Ephesians 5:11,10,Ephesians,5,11
7099,Hebrews 13:3,19,Hebrews,13,3
7396,1 John 1:1,23,1 John,1,1
7320,1 Peter 4:19,21,1 Peter,4,19
7198,James 4:6,20,James,4,6
7763,Revelation 12:16,27,Revelation,12,16
3327,John 9:32,4,John,9,32
3164,John 6:52,4,John,6,52
4199,Acts 12:7,5,Acts,12,7
6294,Philippians 3:18,11,Philippians,3,18
7301,1 Peter 3:22,21,1 Peter,3,22
7384,2 Peter 3:7,22,2 Peter,3,7
7381,2 Peter 3:4,22,2 Peter,3,4
6048,Galatians 6:5,9,Galatians,6,5
7340,2 Peter 1:6,22,2 Peter,1,6
7538,Jude 1:10,26,Jude,1,10
1265,Mark 6:2,2,Mark,6,2
6741,2 Timothy 4:16,16,2 Timothy,4,16
5258,1 Corinthians 2:9,7,1 Corinthians,2,9
6802,Philemon 1:9,18,Philemon,1,9
7543,Jude 1:15,26,Jude,1,15
7507,2 John 1:7,24,2 John,1,7
5886,2 Corinthians 12:9,8,2 Corinthians,12,9
6125,Ephesians 3:19,10,Ephesians,3,19
7249,1 Peter 1:20,21,1 Peter,1,20
6119,Ephesians 3:13,10,Ephesians,3,13
1412,Mark 9:18,2,Mark,9,18
6282,Philippians 3:6,11,Philippians,3,6
3802,Acts 1:24,5,Acts,1,24
6728,2 Timothy 4:3,16,2 Timothy,4,3
6585,1 Timothy 2:14,15,1 Timothy,2,14
7511,2 John 1:11,24,2 John,1,11
6399,Colossians 4:2,12,Colossians,4,2
6141,Ephesians 4:14,10,Ephesians,4,14
7450,1 John 3:16,23,1 John,3,16
6339,Colossians 1:19,12,Colossians,1,19
6940,Hebrews 7:21,19,Hebrews,7,21
7487,1 John 5:8,23,1 John,5,8
5202,Romans 16:11,6,Romans,16,11
6067,Ephesians 1:6,10,Ephesians,1,6
2952,John 2:2,4,John,2,2
6010,Galatians 4:24,9,Galatians,4,24
3065,John 4:54,4,John,4,54
6521,2 Thessalonians 2:5,14,2 Thessalonians,2,5
3716,John 19:36,4,John,19,36
6863,Hebrews 3:13,19,Hebrews,3,13
6800,Philemon 1:7,18,Philemon,1,7
5148,Romans 14:13,6,Romans,14,13
5929,Galatians 1:17,9,Galatians,1,17
7337,2 Peter 1:3,22,2 Peter,1,3
4564,Acts 22:5,5,Acts,22,5
6802,Philemon 1:9,18,Philemon,1,9
7211,James 5:2,20,James,5,2
6719,2 Timothy 3:11,16,2 Timothy,3,11
6181,Ephesians 5:22,10,Ephesians,5,22
6801,Philemon 1:8,18,Philemon,1,8
7508,2 John 1:8,24,2 John,1,8
6785,Titus 3:7,17,Titus,3,7
7352,2 Peter 1:18,22,2 Peter,1,18
7509,2 John 1:9,24,2 John,1,9
3702,John 19:22,4,John,19,22
6311,Philippians 4:14,11,Philippians,4,14
6520,2 Thessalonians 2:4,14,2 Thessalonians,2,4
6366,Colossians 2:17,12,Colossians,2,17
6582,1 Timothy 2:11,15,1 Timothy,2,11
5342,1 Corinthians 6:20,7,1 Corinthians,6,20
6788,Titus 3:10,17,Titus,3,10
6426,1 Thessalonians 2:1,13,1 Thessalonians,2,1
6198,Ephesians 6:6,10,Ephesians,6,6
7682,Revelation 7:16,27,Revelation,7,16
7397,1 John 1:2,23,1 John,1,2
6479,1 Thessalonians 5:3,13,1 Thessalonians,5,3
6832,Hebrews 1:14,19,Hebrews,1,14
6432,1 Thessalonians 2:7,13,1 Thessalonians,2,7
6772,Titus 2:9,17,Titus,2,9
812,Matthew 23:38,1,Matthew,23,38
7943,Revelation 22:7,27,Revelation,22,7
6152,Ephesians 4:25,10,Ephesians,4,25
5019,Romans 9:9,6,Romans,9,9
479,Matthew 14:26,1,Matthew,14,26
2671,Luke 20:36,3,Luke,20,36
6420,1 Thessalonians 1:5,13,1 Thessalonians,1,5
7321,1 Peter 5:1,21,1 Peter,5,1
7859,Revelation 18:10,27,Revelation,18,10
6462,1 Thessalonians 4:4,13,1 Thessalonians,4,4
6433,1 Thessalonians 2:8,13,1 Thessalonians,2,8
6784,Titus 3:6,17,Titus,3,6
5547,1 Corinthians 14:14,7,1 Corinthians,14,14
7512,2 John 1:12,24,2 John,1,12
5925,Galatians 1:13,9,Galatians,1,13
7522,3 John 1:9,25,3 John,1,9
7517,3 John 1:4,25,3 John,1,4
6621,1 Timothy 5:3,15,1 Timothy,5,3
3728,John 20:6,4,John,20,6
7203,James 4:11,20,James,4,11
7507,2 John 1:7,24,2 John,1,7
6313,Philippians 4:16,11,Philippians,4,16
6813,Philemon 1:20,18,Philemon,1,20
7806,Revelation 15:4,27,Revelation,15,4
7538,Jude 1:10,26,Jude,1,10
6603,1 Timothy 4:1,15,1 Timothy,4,1
6468,1 Thessalonians 4:10,13,1 Thessalonians,4,10
2143,Luke 8:42,3,Luke,8,42
6749,Titus 1:2,17,Titus,1,2
6492,1 Thessalonians 5:16,13,1 Thessalonians,5,16
3044,John 4:33,4,John,4,33
7865,Revelation 18:16,27,Revelation,18,16
7399,1 John 1:4,23,1 John,1,4
7187,James 3:13,20,James,3,13
6547,2 Thessalonians 3:14,14,2 Thessalonians,3,14
7425,1 John 2:20,23,1 John,2,20
7626,Revelation 4:2,27,Revelation,4,2
5458,1 Corinthians 11:3,7,1 Corinthians,11,3
6521,2 Thessalonians 2:5,14,2 Thessalonians,2,5
6364,Colossians 2:15,12,Colossians,2,15
7275,1 Peter 2:21,21,1 Peter,2,21
6120,Ephesians 3:14,10,Ephesians,3,14
6468,1 Thessalonians 4:10,13,1 Thessalonians,4,10
6418,1 Thessalonians 1:3,13,1 Thessalonians,1,3
846,Matthew 24:33,1,Matthew,24,33
11,Matthew 1:11,1,Matthew,1,11
6591,1 Timothy 3:5,15,1 Timothy,3,5
4931,Romans 6:8,6,Romans,6,8
6322,Colossians 1:2,12,Colossians,1,2
6405,Colossians 4:8,12,Colossians,4,8
6467,1 Thessalonians 4:9,13,1 Thessalonians,4,9
1528,Mark 11:32,2,Mark,11,32
5385,1 Corinthians 8:3,7,1 Corinthians,8,3
6367,Colossians 2:18,12,Colossians,2,18
6801,Philemon 1:8,18,Philemon,1,8
6705,2 Timothy 2:23,16,2 Timothy,2,23
6518,2 Thessalonians 2:2,14,2 Thessalonians,2,2
7513,2 John 1:13,24,2 John,1,13
6773,Titus 2:10,17,Titus,2,10
1874,Luke 2:45,3,Luke,2,45
7680,Revelation 7:14,27,Revelation,7,14
7482,1 John 5:3,23,1 John,5,3
7122,James 1:1,20,James,1,1
5860,2 Corinthians 11:16,8,2 Corinthians,11,16
7508,2 John 1:8,24,2 John,1,8
6426,1 Thessalonians 2:1,13,1 Thessalonians,2,1
6351,Colossians 2:2,12,Colossians,2,2
7169,James 2:21,20,James,2,21
2984,John 3:9,4,John,3,9
4346,Acts 16:8,5,Acts,16,8
6654,1 Timothy 6:11,15,1 Timothy,6,11
7384,2 Peter 3:7,22,2 Peter,3,7
5692,2 Corinthians 2:13,8,2 Corinthians,2,13
6531,2 Thessalonians 2:15,14,2 Thessalonians,2,15
7545,Jude 1:17,26,Jude,1,17
7341,2 Peter 1:7,22,2 Peter,1,7
892,Matthew 25:28,1,Matthew,25,28
6090,Ephesians 2:6,10,Ephesians,2,6
6314,Philippians 4:17,11,Philippians,4,17
6537,2 Thessalonians 3:4,14,2 Thessalonians,3,4
3718,John 19:38,4,John,19,38
7552,Jude 1:24,26,Jude,1,24
6961,Hebrews 9:1,19,Hebrews,9,1
7323,1 Peter 5:3,21,1 Peter,5,3
1885,Luke 3:4,3,Luke,3,4
5941,Galatians 2:5,9,Galatians,2,5
5430,1 Corinthians 10:8,7,1 Corinthians,10,8
6304,Philippians 4:7,11,Philippians,4,7
6721,2 Timothy 3:13,16,2 Timothy,3,13
7676,Revelation 7:10,27,Revelation,7,10
6815,Philemon 1:22,18,Philemon,1,22
3470,John 12:35,4,John,12,35
6518,2 Thessalonians 2:2,14,2 Thessalonians,2,2
1738,Mark 16:9,2,Mark,16,9
7533,Jude 1:5,26,Jude,1,5
6246,Philippians 1:30,11,Philippians,1,30
7544,Jude 1:16,26,Jude,1,16
6184,Ephesians 5:25,10,Ephesians,5,25
7228,James 5:19,20,James,5,19
1202,Mark 4:23,2,Mark,4,23
7381,2 Peter 3:4,22,2 Peter,3,4
6226,Philippians 1:10,11,Philippians,1,10
6049,Galatians 6:6,9,Galatians,6,6
5516,1 Corinthians 12:27,7,1 Corinthians,12,27
6081,Ephesians 1:20,10,Ephesians,1,20
7483,1 John 5:4,23,1 John,5,4
2966,John 2:16,4,John,2,16
6226,Philippians 1:10,11,Philippians,1,10
6878,Hebrews 4:9,19,Hebrews,4,9
2155,Luke 8:54,3,Luke,8,54
7340,2 Peter 1:6,22,2 Peter,1,6
7366,2 Peter 2:11,22,2 Peter,2,11
7551,Jude 1:23,26,Jude,1,23
6018,Galatians 5:1,9,Galatians,5,1
1054,Matthew 28:3,1,Matthew,28,3
7381,2 Peter 3:4,22,2 Peter,3,4
7206,James 4:14,20,James,4,14
7547,Jude 1:19,26,Jude,1,19
4993,Romans 8:22,6,Romans,8,22
6943,Hebrews 7:24,19,Hebrews,7,24
2268,Luke 11:7,3,Luke,11,7
7484,1 John 5:5,23,1 John,5,5
3053,John 4:42,4,John,4,42
7397,1 John 1:2,23,1 John,1,2
6566,1 Timothy 1:15,15,1 Timothy,1,15
6446,1 Thessalonians 3:1,13,1 Thessalonians,3,1
6750,Titus 1:3,17,Titus,1,3
6615,1 Timothy 4:13,15,1 Timothy,4,13
6599,1 Timothy 3:13,15,1 Timothy,3,13
6607,1 Timothy 4:5,15,1 Timothy,4,5
6790,Titus 3:12,17,Titus,3,12
7221,James 5:12,20,James,5,12
7181,James 3:7,20,James,3,7
6790,Titus 3:12,17,Titus,3,12
7477,1 John 4:19,23,1 John,4,19
6767,Titus 2:4,17,Titus,2,4
4870,Romans 3:24,6,Romans,3,24
6799,Philemon 1:6,18,Philemon,1,6
7806,Revelation 15:4,27,Revelation,15,4
5898,2 Corinthians 12:21,8,2 Corinthians,12,21
7392,2 Peter 3:15,22,2 Peter,3,15
7420,1 John 2:15,23,1 John,2,15
7508,2 John 1:8,24,2 John,1,8
6816,Philemon 1:23,18,Philemon,1,23
7404,1 John 1:9,23,1 John,1,9
6776,Titus 2:13,17,Titus,2,13
3588,John 16:7,4,John,16,7
6594,1 Timothy 3:8,15,1 Timothy,3,8
6687,2 Timothy 2:5,16,2 Timothy,2,5
5899,2 Corinthians 13:1,8,2 Corinthians,13,1
6527,2 Thessalonians 2:11,14,2 Thessalonians,2,11
4926,Romans 6:3,6,Romans,6,3
6119,Ephesians 3:13,10,Ephesians,3,13
6702,2 Timothy 2:20,16,2 Timothy,2,20
6712,2 Timothy 3:4,16,2 Timothy,3,4
1941,Luke 4:22,3,Luke,4,22
7394,2 Peter 3:17,22,2 Peter,3,17
6117,Ephesians 3:11,10,Ephesians,3,11
6548,2 Thessalonians 3:15,14,2 Thessalonians,3,15
6750,Titus 1:3,17,Titus,1,3
2554,Luke 18:10,3,Luke,18,10
2345,Luke 12:30,3,Luke,12,30
7302,1 Peter 4:1,21,1 Peter,4,1
1729,Mark 15:47,2,Mark,15,47
6355,Colossians 2:6,12,Colossians,2,6
7508,2 John 1:8,24,2 John,1,8
7320,1 Peter 4:19,21,1 Peter,4,19
1731,Mark 16:2,2,Mark,16,2
7502,2 John 1:2,24,2 John,1,2
1155,Mark 3:11,2,Mark,3,11
7299,1 Peter 3:20,21,1 Peter,3,20
7472,1 John 4:14,23,1 John,4,14
6436,1 Thessalonians 2:11,13,1 Thessalonians,2,11
7218,James 5:9,20,James,5,9
4689,Acts 26:11,5,Acts,26,11
1485,Mark 10:41,2,Mark,10,41
5428,1 Corinthians 10:6,7,1 Corinthians,10,6
6658,1 Timothy 6:15,15,1 Timothy,6,15
2250,Luke 10:31,3,Luke,10,31
7547,Jude 1:19,26,Jude,1,19
6716,2 Timothy 3:8,16,2 Timothy,3,8
1731,Mark 16:2,2,Mark,16,2
4999,Romans 8:28,6,Romans,8,28
7511,2 John 1:11,24,2 John,1,11
7310,1 Peter 4:9,21,1 Peter,4,9
3384,John 11:6,4,John,11,6
